step,layer,num_kv,deltaPKp_norm
4,11,8000,0.0011273865820840001
0,7,7900,0.0006847397889941931
1,8,7900,0.012068190611898899
2,9,7900,0.00443692971020937
3,10,7900,0.001600270508788526
4,11,7900,0.0010263515869155526
0,7,7800,0.0005584839964285493
1,8,7800,0.019599786028265953
2,9,7800,0.006544048432260752
3,10,7800,0.0029419520869851112
4,11,7800,0.0013748162891715765
0,7,7900,0.0007525369874201715
1,8,7900,0.018587451428174973
2,9,7900,0.0034199769143015146
3,10,7900,0.0014900770038366318
4,11,7900,0.001049780403263867
0,7,9800,0.0011407936690375209
1,8,9800,0.15020111203193665
2,9,9800,0.031524695456027985
3,10,9800,0.005116685759276152
4,11,9800,0.002698891330510378
0,7,9300,0.0009333803900517523
1,8,9300,0.4526565968990326
2,9,9300,0.03041772171854973
3,10,9300,0.009426353499293327
4,11,9300,0.002837660489603877
0,7,9100,0.0010119350627064705
1,8,9100,0.10950586944818497
2,9,9100,0.009138994850218296
3,10,9100,0.0037509084213525057
4,11,9100,0.001804216532036662
0,7,8400,0.001046150689944625
1,8,8400,0.08632507920265198
2,9,8400,0.005518727004528046
3,10,8400,0.0019408538937568665
4,11,8400,0.001327419769950211
0,7,8100,0.0006160428165458143
1,8,8100,0.018402623012661934
2,9,8100,0.0049838293343782425
3,10,8100,0.00262749707326293
4,11,8100,0.0013931288849562407
0,7,8000,0.0005867970176041126
1,8,8000,0.011027541011571884
2,9,8000,0.0046562086790800095
3,10,8000,0.002263314789161086
4,11,8000,0.0011075932998210192
0,7,7900,0.0007307673222385347
1,8,7900,0.013887712731957436
2,9,7900,0.0040333024226129055
3,10,7900,0.0015812257770448923
4,11,7900,0.0009929572697728872
0,7,8000,0.0006669658469036222
1,8,8000,0.017121650278568268
2,9,8000,0.003386673517525196
3,10,8000,0.0015013311058282852
4,11,8000,0.0011255841236561537
0,7,9900,0.0012190000852569938
1,8,9900,0.1643947958946228
2,9,9900,0.039699070155620575
3,10,9900,0.0078053949400782585
4,11,9900,0.003074303502216935
0,7,9400,0.0009806064190343022
1,8,9400,0.22833159565925598
2,9,9400,0.01998892053961754
3,10,9400,0.005812819581478834
4,11,9400,0.003618985880166292
0,7,9200,0.0009923541219905019
1,8,9200,0.12155308574438095
2,9,9200,0.009379146620631218
3,10,9200,0.004124107304960489
4,11,9200,0.0021320267114788294
0,7,8500,0.0008472076733596623
1,8,8500,0.12034253031015396
2,9,8500,0.00621007988229394
3,10,8500,0.0021168675739318132
4,11,8500,0.001372933154925704
0,7,8200,0.0005940428236499429
1,8,8200,0.06611617654561996
2,9,8200,0.005590156186372042
3,10,8200,0.003966880030930042
4,11,8200,0.008198258467018604
0,7,8100,0.0006001828587614
1,8,8100,0.010429427027702332
2,9,8100,0.005449370946735144
3,10,8100,0.002287518233060837
4,11,8100,0.0011931617045775056
0,7,8000,0.0006108093657530844
1,8,8000,0.01642778515815735
2,9,8000,0.00410753209143877
3,10,8000,0.0017180838622152805
4,11,8000,0.001053138286806643
0,7,8100,0.0006491513340733945
1,8,8100,0.018343936651945114
2,9,8100,0.00476069375872612
3,10,8100,0.0017918860539793968
4,11,8100,0.0011284255888313055
0,7,9300,0.0009683903772383928
1,8,9300,0.2440645694732666
2,9,9300,0.01885189861059189
3,10,9300,0.00869662594050169
4,11,9300,0.0036119618453085423
0,7,9500,0.0011205007322132587
1,8,9500,0.4061109125614166
2,9,9500,0.027340194210410118
3,10,9500,0.005839066114276648
4,11,9500,0.0029991057235747576
0,7,10000,0.0012235885951668024
1,8,10000,0.1657613217830658
2,9,10000,0.039202891290187836
3,10,10000,0.005894879810512066
4,11,10000,0.0030768048018217087
0,7,8600,0.0011998331174254417
1,8,8600,0.10623139888048172
2,9,8600,0.008299223147332668
3,10,8600,0.002703726291656494
4,11,8600,0.0014621610753238201
0,7,8200,0.0006064910558052361
1,8,8200,0.02080264687538147
2,9,8200,0.006195729598402977
3,10,8200,0.003947797231376171
4,11,8200,0.007178289350122213
0,7,8300,0.0005998866399750113
1,8,8300,0.029417548328638077
2,9,8300,0.010075223632156849
3,10,8300,0.0031671379692852497
4,11,8300,0.0017779774498194456
0,7,8100,0.0006359267281368375
1,8,8100,0.0156827624887228
2,9,8100,0.0046956646256148815
3,10,8100,0.002218310022726655
4,11,8100,0.001050646067596972
0,7,8200,0.0006543038762174547
1,8,8200,0.08117936551570892
2,9,8200,0.00457940436899662
3,10,8200,0.0041374340653419495
4,11,8200,0.00734745291993022
0,7,10100,0.0012520125601440668
1,8,10100,0.2590104043483734
2,9,10100,0.044075459241867065
3,10,10100,0.01041635312139988
4,11,10100,0.005633065942674875
0,7,9400,0.0010473828297108412
1,8,9400,0.1425314098596573
2,9,9400,0.013745725154876709
3,10,9400,0.006426422391086817
4,11,9400,0.0028203146066516638
0,7,9600,0.001411499222740531
1,8,9600,0.1909099668264389
2,9,9600,0.020270969718694687
3,10,9600,0.004653932061046362
4,11,9600,0.002465183613821864
0,7,8700,0.0010584917617961764
1,8,8700,0.0987682193517685
2,9,8700,0.006395729258656502
3,10,8700,0.0019840828608721495
4,11,8700,0.001438579405657947
0,7,8300,0.0005909294704906642
1,8,8300,0.011853878386318684
2,9,8300,0.00825057365000248
3,10,8300,0.0023354277946054935
4,11,8300,0.0017649959772825241
0,7,8400,0.0009003792074508965
1,8,8400,0.02698793262243271
2,9,8400,0.0054796235635876656
3,10,8400,0.0024736325722187757
4,11,8400,0.0012786344159394503
0,7,8200,0.0005863604601472616
1,8,8200,0.049229882657527924
2,9,8200,0.0047900318168103695
3,10,8200,0.0035998772364109755
4,11,8200,0.011401219293475151
0,7,8300,0.0006367111345753074
1,8,8300,0.029222870245575905
2,9,8300,0.005283729638904333
3,10,8300,0.0019509127596393228
4,11,8300,0.0014362947549670935
0,7,10200,0.0015908172354102135
1,8,10200,0.22127017378807068
2,9,10200,0.05193604528903961
3,10,10200,0.007598345633596182
4,11,10200,0.0033848292659968138
0,7,9500,0.0011528197210282087
1,8,9500,0.28471848368644714
2,9,9500,0.02106262557208538
3,10,9500,0.008066538721323013
4,11,9500,0.005774687975645065
0,7,9700,0.0012956757564097643
1,8,9700,0.22435620427131653
2,9,9700,0.021642588078975677
3,10,9700,0.004546068608760834
4,11,9700,0.002909855218604207
0,7,8800,0.0008891196921467781
1,8,8800,0.13303035497665405
2,9,8800,0.006694794166833162
3,10,8800,0.002421085024252534
4,11,8800,0.0015169791877269745
0,7,8400,0.0008527360623702407
1,8,8400,0.013585861772298813
2,9,8400,0.006553848274052143
3,10,8400,0.001992099452763796
4,11,8400,0.0012390150222927332
0,7,8300,0.000598826736677438
1,8,8300,0.023300113156437874
2,9,8300,0.006697487086057663
3,10,8300,0.0023175240494310856
4,11,8300,0.0021778433583676815
0,7,8500,0.0007574877818115056
1,8,8500,0.05921650677919388
2,9,8500,0.006965838372707367
3,10,8500,0.002722031669691205
4,11,8500,0.0013829284580424428
0,7,8400,0.000981252291239798
1,8,8400,0.03240564092993736
2,9,8400,0.004693028517067432
3,10,8400,0.0018263052916154265
4,11,8400,0.0012936515267938375
0,7,10300,0.0013877101009711623
1,8,10300,0.21339260041713715
2,9,10300,0.057554394006729126
3,10,10300,0.007476588245481253
4,11,10300,0.0034790001809597015
0,7,9600,0.0014485273277387023
1,8,9600,0.13619734346866608
2,9,9600,0.015109830535948277
3,10,9600,0.004804269876331091
4,11,9600,0.0021939773578196764
0,7,9800,0.001221297774463892
1,8,9800,0.22411715984344482
2,9,9800,0.022539546713232994
3,10,9800,0.0042385742999613285
4,11,9800,0.0025687760207802057
0,7,8900,0.0009629271226003766
1,8,8900,0.3022196888923645
2,9,8900,0.011596881784498692
3,10,8900,0.004248328506946564
4,11,8900,0.0015100528253242373
0,7,8400,0.0009411413338966668
1,8,8400,0.021498052403330803
2,9,8400,0.004680384416133165
3,10,8400,0.0017907848814502358
4,11,8400,0.001253021415323019
0,7,8500,0.0007234904915094376
1,8,8500,0.023289375007152557
2,9,8500,0.006883170455694199
3,10,8500,0.0022827857173979282
4,11,8500,0.0013195517240092158
0,7,8600,0.000985158490948379
1,8,8600,0.02979082055389881
2,9,8600,0.007135849911719561
3,10,8600,0.003671610029414296
4,11,8600,0.0014830371364951134
0,7,8500,0.000800415757112205
1,8,8500,0.04513976722955704
2,9,8500,0.004921780899167061
3,10,8500,0.002064171712845564
4,11,8500,0.0013659604592248797
0,7,10400,0.004564062692224979
1,8,10400,0.2471742480993271
2,9,10400,0.06559430062770844
3,10,10400,0.008132699877023697
4,11,10400,0.0036407585721462965
0,7,9700,0.001245354302227497
1,8,9700,0.16608543694019318
2,9,9700,0.016093308106064796
3,10,9700,0.004639541730284691
4,11,9700,0.0023077039513736963
0,7,9900,0.0012519701849669218
1,8,9900,0.21864691376686096
2,9,9900,0.025558972731232643
3,10,9900,0.006031041033565998
4,11,9900,0.0028506750240921974
0,7,9000,0.001188392867334187
1,8,9000,0.12475091964006424
2,9,9000,0.007278089411556721
3,10,9000,0.0023430073633790016
4,11,9000,0.001588755170814693
0,7,8500,0.0007382393814623356
1,8,8500,0.026069466024637222
2,9,8500,0.005278434604406357
3,10,8500,0.002044972963631153
4,11,8500,0.0013332312228158116
0,7,8600,0.001132648903876543
1,8,8600,0.014084767550230026
2,9,8600,0.009496646001935005
3,10,8600,0.003600161522626877
4,11,8600,0.0015035320539027452
0,7,10500,0.0015868919435888529
1,8,10500,0.2584781050682068
2,9,10500,0.0768376961350441
3,10,10500,0.009702705778181553
4,11,10500,0.003988679498434067
0,7,8600,0.0010949871502816677
1,8,8600,0.03706372156739235
2,9,8600,0.005828791297972202
3,10,8600,0.00270271603949368
4,11,8600,0.0014154225355014205
0,7,8700,0.0008822079980745912
1,8,8700,0.03192747384309769
2,9,8700,0.006848159711807966
3,10,8700,0.002658525947481394
4,11,8700,0.0014126274036243558
0,7,9800,0.0012181089259684086
1,8,9800,0.15903934836387634
2,9,9800,0.017338503152132034
3,10,9800,0.0041710189543664455
4,11,9800,0.0023768141400069
0,7,10000,0.0012548008235171437
1,8,10000,0.23642319440841675
2,9,10000,0.027990080416202545
3,10,10000,0.004972340539097786
4,11,10000,0.0028939072508364916
0,7,9100,0.0011250174138695002
1,8,9100,0.1436764895915985
2,9,9100,0.007803205866366625
3,10,9100,0.0023258242290467024
4,11,9100,0.001598241040483117
0,7,10600,0.0017091186018660665
1,8,10600,0.361992210149765
2,9,10600,0.09713976830244064
3,10,10600,0.012073751538991928
4,11,10600,0.004326704889535904
0,7,9900,0.0012872795341536403
1,8,9900,0.1668466180562973
2,9,9900,0.018839305266737938
3,10,9900,0.006485392805188894
4,11,9900,0.002771716797724366
0,7,8600,0.0010407804511487484
1,8,8600,0.024880075827240944
2,9,8600,0.007662496063858271
3,10,8600,0.003090138779953122
4,11,8600,0.0014553741784766316
0,7,8700,0.0008879504748620093
1,8,8700,0.01443849503993988
2,9,8700,0.00730569614097476
3,10,8700,0.00224634213373065
4,11,8700,0.0014587118057534099
0,7,8800,0.0008020665845833719
1,8,8800,0.040812719613313675
2,9,8800,0.006791331339627504
3,10,8800,0.0030407439917325974
4,11,8800,0.001569121959619224
0,7,8700,0.001022279029712081
1,8,8700,0.036128103733062744
2,9,8700,0.005214107688516378
3,10,8700,0.0018872733926400542
4,11,8700,0.0014040088281035423
0,7,10100,0.0013740814756602049
1,8,10100,0.41600799560546875
2,9,10100,0.03343677520751953
3,10,10100,0.008151473477482796
4,11,10100,0.005846298765391111
0,7,9200,0.0010584623087197542
1,8,9200,0.14203588664531708
2,9,9200,0.008190766908228397
3,10,9200,0.0027299688663333654
4,11,9200,0.0017771353013813496
0,7,10700,0.0019644759595394135
1,8,10700,0.3268550932407379
2,9,10700,0.0990491434931755
3,10,10700,0.011262094601988792
4,11,10700,0.005033145193010569
0,7,8800,0.0007791153620928526
1,8,8800,0.01776137761771679
2,9,8800,0.007392772939056158
3,10,8800,0.0029380552005022764
4,11,8800,0.0016053925501182675
0,7,8700,0.0009007447515614331
1,8,8700,0.02436782419681549
2,9,8700,0.005857440177351236
3,10,8700,0.0019820546731352806
4,11,8700,0.0013663790887221694
0,7,10000,0.0013225841103121638
1,8,10000,0.17753097414970398
2,9,10000,0.02063099294900894
3,10,10000,0.004788436461240053
4,11,10000,0.0025354777462780476
0,7,8800,0.0008506247540935874
1,8,8800,0.04265356808900833
2,9,8800,0.0056011127308011055
3,10,8800,0.0024028692860156298
4,11,8800,0.0014755127485841513
0,7,8900,0.000848226307425648
1,8,8900,0.0905686467885971
2,9,8900,0.00886218436062336
3,10,8900,0.005483923479914665
4,11,8900,0.002318357350304723
0,7,10200,0.0017552434001117945
1,8,10200,0.28475475311279297
2,9,10200,0.03614237904548645
3,10,10200,0.006409298162907362
4,11,10200,0.0032325170468539
0,7,9300,0.001057185116223991
1,8,9300,0.27750563621520996
2,9,9300,0.016409801319241524
3,10,9300,0.004539562854915857
4,11,9300,0.00270897732116282
0,7,10800,0.001887670368887484
1,8,10800,0.36617472767829895
2,9,10800,0.12766705453395844
3,10,10800,0.011921721510589123
4,11,10800,0.005187342409044504
0,7,10100,0.0013817400904372334
1,8,10100,0.38177353143692017
2,9,10100,0.024536853656172752
3,10,10100,0.008474485948681831
4,11,10100,0.0053060040809214115
0,7,8900,0.0008331355056725442
1,8,8900,0.034600771963596344
2,9,8900,0.009382770396769047
3,10,8900,0.005243439693003893
4,11,8900,0.0018596184672787786
0,7,8800,0.0007772682001814246
1,8,8800,0.04806412383913994
2,9,8800,0.006159310229122639
3,10,8800,0.002262704074382782
4,11,8800,0.0015301085077226162
0,7,8900,0.0008727028034627438
1,8,8900,0.0873306393623352
2,9,8900,0.006380891427397728
3,10,8900,0.0036422882694751024
4,11,8900,0.0019988759886473417
0,7,9000,0.0011304505169391632
1,8,9000,0.04125296324491501
2,9,9000,0.007437507621943951
3,10,9000,0.0029556071385741234
4,11,9000,0.0015571702970191836
0,7,10300,0.0014501976547762752
1,8,10300,0.29024845361709595
2,9,10300,0.040721070021390915
3,10,10300,0.005861553829163313
4,11,10300,0.0032261605374515057
0,7,9400,0.0011511705815792084
1,8,9400,0.19459395110607147
2,9,9400,0.011972674168646336
3,10,9400,0.004795131739228964
4,11,9400,0.0024847660679370165
0,7,10900,0.002016899175941944
1,8,10900,0.39089223742485046
2,9,10900,0.15376141667366028
3,10,10900,0.012492132373154163
4,11,10900,0.005009769462049007
0,7,10200,0.0019640668760985136
1,8,10200,0.24114194512367249
2,9,10200,0.027183912694454193
3,10,10200,0.006632665637880564
4,11,10200,0.003057456575334072
0,7,9000,0.0012710706796497107
1,8,9000,0.017123743891716003
2,9,9000,0.007747318595647812
3,10,9000,0.0026653450913727283
4,11,9000,0.001518618082627654
0,7,8900,0.00085045350715518
1,8,8900,0.06971833854913712
2,9,8900,0.007485899142920971
3,10,8900,0.003721326356753707
4,11,8900,0.003423682413995266
0,7,9000,0.0012718434445559978
1,8,9000,0.04472988098859787
2,9,9000,0.005914750974625349
3,10,9000,0.0022101954091340303
4,11,9000,0.0015298457583412528
0,7,9100,0.0009711121092550457
1,8,9100,0.061391785740852356
2,9,9100,0.007821716368198395
3,10,9100,0.0032131015323102474
4,11,9100,0.0015967164654284716
0,7,10400,0.0032708074431866407
1,8,10400,0.34151679277420044
2,9,10400,0.04448413848876953
3,10,10400,0.006575440056622028
4,11,10400,0.0033499638084322214
0,7,11000,0.0021078286226838827
1,8,11000,0.5538904070854187
2,9,11000,0.19117262959480286
3,10,11000,0.019999319687485695
4,11,11000,0.008950919844210148
0,7,9500,0.0012041943846270442
1,8,9500,0.2705516517162323
2,9,9500,0.014028255827724934
3,10,9500,0.004308674950152636
4,11,9500,0.0023100003600120544
0,7,10300,0.0015179372858256102
1,8,10300,0.23306117951869965
2,9,10300,0.029524218291044235
3,10,10300,0.005991644691675901
4,11,10300,0.00297486106865108
0,7,9100,0.0009672392625361681
1,8,9100,0.02064395137131214
2,9,9100,0.008573654107749462
3,10,9100,0.0026178692933171988
4,11,9100,0.0016028083628043532
0,7,9000,0.0012625954113900661
1,8,9000,0.03236423432826996
2,9,9000,0.006499357521533966
3,10,9000,0.002292704302817583
4,11,9000,0.0015550432726740837
0,7,9100,0.0010414770804345608
1,8,9100,0.053930021822452545
2,9,9100,0.006381811108440161
3,10,9100,0.002318922197446227
4,11,9100,0.0015827631577849388
0,7,9200,0.0009280144004151225
1,8,9200,0.05649380013346672
2,9,9200,0.008196864277124405
3,10,9200,0.003405111376196146
4,11,9200,0.001753623248077929
0,7,10500,0.0015606986125931144
1,8,10500,0.3503657579421997
2,9,10500,0.05118197202682495
3,10,10500,0.0073470245115458965
4,11,10500,0.003607739694416523
0,7,11100,0.0024972131941467524
1,8,11100,0.5996127724647522
2,9,11100,0.2597843110561371
3,10,11100,0.016429806128144264
4,11,11100,0.005824915133416653
0,7,9600,0.001790662412531674
1,8,9600,0.17641249299049377
2,9,9600,0.011700552888214588
3,10,9600,0.0032757569570094347
4,11,9600,0.002096279291436076
0,7,10400,0.0028849998489022255
1,8,10400,0.27506017684936523
2,9,10400,0.03428923711180687
3,10,10400,0.006629962008446455
4,11,10400,0.0032633591908961535
0,7,9200,0.0009063566685654223
1,8,9200,0.01927841827273369
2,9,9200,0.009340242482721806
3,10,9200,0.0030282968655228615
4,11,9200,0.0016798644792288542
0,7,9200,0.0010428407695144415
1,8,9200,0.049334265291690826
2,9,9200,0.006699883379042149
3,10,9200,0.002672614762559533
4,11,9200,0.0016809527296572924
0,7,9100,0.0009739045635797083
1,8,9100,0.03565003722906113
2,9,9100,0.006716261617839336
3,10,9100,0.0022393055260181427
4,11,9100,0.0015180358896031976
0,7,9300,0.0009510715026408434
1,8,9300,0.13467995822429657
2,9,9300,0.012499315664172173
3,10,9300,0.005535260774195194
4,11,9300,0.0026051299646496773
0,7,10600,0.0017376221949234605
1,8,10600,0.46045932173728943
2,9,10600,0.06210487708449364
3,10,10600,0.007961455732584
4,11,10600,0.003918363247066736
0,7,11200,0.002532521728426218
1,8,11200,0.7336916923522949
2,9,11200,0.3575015962123871
3,10,11200,0.02236775867640972
4,11,11200,0.007113642990589142
0,7,9700,0.0014993016375228763
1,8,9700,0.21160665154457092
2,9,9700,0.012605077587068081
3,10,9700,0.0034394972026348114
4,11,9700,0.002115100622177124
0,7,10500,0.0016979927895590663
1,8,10500,0.28148674964904785
2,9,10500,0.03934609517455101
3,10,10500,0.007559938356280327
4,11,10500,0.00347992149181664
0,7,9300,0.0009207430994138122
1,8,9300,0.04422548785805702
2,9,9300,0.015012920834124088
3,10,9300,0.005378318019211292
4,11,9300,0.0021720665972679853
0,7,9300,0.0010137695353478193
1,8,9300,0.15407033264636993
2,9,9300,0.012994857504963875
3,10,9300,0.0036724430974572897
4,11,9300,0.001933807390742004
0,7,9200,0.0008969081682153046
1,8,9200,0.034987740218639374
2,9,9200,0.0071478248573839664
3,10,9200,0.0025824594777077436
4,11,9200,0.0016495243180543184
0,7,9400,0.0010024982038885355
1,8,9400,0.10295725613832474
2,9,9400,0.011295946314930916
3,10,9400,0.00460659759119153
4,11,9400,0.002330101327970624
0,7,10700,0.00197030627168715
1,8,10700,0.4286094903945923
2,9,10700,0.06642650067806244
3,10,10700,0.009132950566709042
4,11,10700,0.00447293184697628
0,7,11300,0.0029693576507270336
1,8,11300,0.7326891422271729
2,9,11300,0.5075572729110718
3,10,11300,0.018187323585152626
4,11,11300,0.006658141501247883
0,7,9800,0.001390928984619677
1,8,9800,0.20548437535762787
2,9,9800,0.012965904548764229
3,10,9800,0.0030466977041214705
4,11,9800,0.0021216298919171095
0,7,10600,0.0018087158678099513
1,8,10600,0.3757462501525879
2,9,10600,0.04535298049449921
3,10,10600,0.008165204897522926
4,11,10600,0.003686843905597925
0,7,9400,0.0010670043993741274
1,8,9400,0.08142810314893723
2,9,9400,0.009302721358835697
3,10,9400,0.003847182495519519
4,11,9400,0.0022802262101322412
0,7,9400,0.000966637977398932
1,8,9400,0.03201007843017578
2,9,9400,0.011815710924565792
3,10,9400,0.0044414447620511055
4,11,9400,0.002520220121368766
0,7,9300,0.0009622307261452079
1,8,9300,0.16151729226112366
2,9,9300,0.01090696919709444
3,10,9300,0.0038888270501047373
4,11,9300,0.0019831685349345207
0,7,9500,0.001202027196995914
1,8,9500,0.12285750359296799
2,9,9500,0.015933610498905182
3,10,9500,0.0055299545638263226
4,11,9500,0.002719342475757003
0,7,10800,0.0019337901612743735
1,8,10800,0.5022854208946228
2,9,10800,0.08642780780792236
3,10,10800,0.008685742504894733
4,11,10800,0.0046305046416819096
0,7,11400,0.0030719852074980736
1,8,11400,0.9017447233200073
2,9,11400,0.7305964231491089
3,10,11400,0.02123722992837429
4,11,11400,0.007578991819173098
0,7,9900,0.0013966261176392436
1,8,9900,0.21255157887935638
2,9,9900,0.014947964809834957
3,10,9900,0.003903572680428624
4,11,9900,0.00226661772467196
0,7,10700,0.002029597759246826
1,8,10700,0.3052253723144531
2,9,10700,0.05208151042461395
3,10,10700,0.008859353139996529
4,11,10700,0.004068531095981598
0,7,9500,0.0011455538915470243
1,8,9500,0.15298691391944885
2,9,9500,0.010564562864601612
3,10,9500,0.004451487213373184
4,11,9500,0.002179186325520277
0,7,9500,0.0010728271445259452
1,8,9500,0.05198109894990921
2,9,9500,0.01381914783269167
3,10,9500,0.005045562982559204
4,11,9500,0.0028514189179986715
0,7,9400,0.0010013259015977383
1,8,9400,0.06258531659841537
2,9,9400,0.009907614439725876
3,10,9400,0.004303401336073875
4,11,9400,0.002694320399314165
0,7,9600,0.0012884563766419888
1,8,9600,0.07041680067777634
2,9,9600,0.01168053224682808
3,10,9600,0.00403464725241065
4,11,9600,0.0020443592220544815
0,7,10900,0.002123510930687189
1,8,10900,0.5937310457229614
2,9,10900,0.10444185137748718
3,10,10900,0.009728807024657726
4,11,10900,0.004938827361911535
0,7,11500,0.003277402836829424
1,8,11500,1.0002877712249756
2,9,11500,1.1543428897857666
3,10,11500,0.02513701841235161
4,11,11500,0.0088981157168746
0,7,10000,0.0014621353475376964
1,8,10000,0.2310723066329956
2,9,10000,0.015874965116381645
3,10,10000,0.003424125025048852
4,11,10000,0.00233644200488925
0,7,10800,0.0019816476851701736
1,8,10800,0.40033426880836487
2,9,10800,0.0622362419962883
3,10,10800,0.009023475460708141
4,11,10800,0.004390896763652563
0,7,9600,0.0016426348593086004
1,8,9600,0.08242607116699219
2,9,9600,0.009787569753825665
3,10,9600,0.003019989700987935
4,11,9600,0.0019504593219608068
0,7,9600,0.0013470340054482222
1,8,9600,0.025437109172344208
2,9,9600,0.011913428083062172
3,10,9600,0.003713068785145879
4,11,9600,0.002061058534309268
0,7,9500,0.0011521173873916268
1,8,9500,0.1281082183122635
2,9,9500,0.012116494588553905
3,10,9500,0.004706467967480421
4,11,9500,0.0023222973104566336
0,7,11000,0.002235978841781616
1,8,11000,0.6649879813194275
2,9,11000,0.11916773021221161
3,10,11000,0.011424180120229721
4,11,11000,0.008076276630163193
0,7,11600,0.0035421925131231546
1,8,11600,1.1163694858551025
2,9,11600,2.2992103099823
3,10,11600,0.02683626301586628
4,11,11600,0.008542580530047417
0,7,9700,0.0013095797039568424
1,8,9700,0.08372818678617477
2,9,9700,0.01245490089058876
3,10,9700,0.003941780421882868
4,11,9700,0.0021887626498937607
0,7,10100,0.0016277299728244543
1,8,10100,0.28026118874549866
2,9,10100,0.01795981451869011
3,10,10100,0.004179768729954958
4,11,10100,0.0029774594586342573
0,7,10900,0.0022130589932203293
1,8,10900,0.5232506990432739
2,9,10900,0.07763517647981644
3,10,10900,0.009906948544085026
4,11,10900,0.00425155833363533
0,7,11700,0.004156540613621473
1,8,11700,1.4457645416259766
2,9,11700,5.930005073547363
3,10,11700,0.032632309943437576
4,11,11700,0.010326319374144077
0,7,9700,0.0014083627611398697
1,8,9700,0.08838965743780136
2,9,9700,0.01023139525204897
3,10,9700,0.0031912382692098618
4,11,9700,0.0020403095986694098
0,7,9700,0.0012156353332102299
1,8,9700,0.03030804730951786
2,9,9700,0.013722586445510387
3,10,9700,0.003470236901193857
4,11,9700,0.0020850736182183027
0,7,9600,0.0016433487180620432
1,8,9600,0.05537155643105507
2,9,9600,0.00990087166428566
3,10,9600,0.0032588159665465355
4,11,9600,0.001990470802411437
0,7,11100,0.002616862067952752
1,8,11100,0.7773306965827942
2,9,11100,0.15844252705574036
3,10,11100,0.011495230719447136
4,11,11100,0.005734066013246775
0,7,9800,0.0012976828729733825
1,8,9800,0.08073261380195618
2,9,9800,0.013584782369434834
3,10,9800,0.004268513526767492
4,11,9800,0.0020853602327406406
0,7,10200,0.0019189518643543124
1,8,10200,0.26704615354537964
2,9,10200,0.020660046488046646
3,10,10200,0.0041359178721904755
4,11,10200,0.0026954063214361668
0,7,11000,0.0022816958371549845
1,8,11000,0.6456170678138733
2,9,11000,0.09202299267053604
3,10,11000,0.01372984517365694
4,11,11000,0.007071893196552992
0,7,11800,0.004509882070124149
1,8,11800,2.0174002647399902
2,9,11800,29.906110763549805
3,10,11800,0.04303346946835518
4,11,11800,0.012426968663930893
0,7,9800,0.0013878954341635108
1,8,9800,0.08430279046297073
2,9,9800,0.011107038706541061
3,10,9800,0.00312789436429739
4,11,9800,0.002097789663821459
0,7,11200,0.002651836024597287
1,8,11200,0.976573646068573
2,9,11200,0.22086535394191742
3,10,11200,0.012720540165901184
4,11,11200,0.006715481635183096
0,7,9800,0.0012573929270729423
1,8,9800,0.02933945506811142
2,9,9800,0.015530905686318874
3,10,9800,0.0032356022857129574
4,11,9800,0.0020596603862941265
0,7,9700,0.0015297976788133383
1,8,9700,0.05657949671149254
2,9,9700,0.010755063034594059
3,10,9700,0.002876633545383811
4,11,9700,0.0019404299091547728
0,7,9900,0.0013040493940934539
1,8,9900,0.07787946611642838
2,9,9900,0.015209350734949112
3,10,9900,0.005239387974143028
4,11,9900,0.0023251441307365894
0,7,11100,0.002682568272575736
1,8,11100,0.7118319272994995
2,9,11100,0.12295010685920715
3,10,11100,0.012207756750285625
4,11,11100,0.005042365286499262
0,7,10300,0.0016625631833449006
1,8,10300,0.27952873706817627
2,9,10300,0.02275995910167694
3,10,10300,0.004173436667770147
4,11,10300,0.002799148438498378
0,7,11900,0.005382694769650698
1,8,11900,2.653939723968506
0,7,11300,0.003021753393113613
1,8,11300,1.01146399974823
2,9,11300,0.29494765400886536
3,10,11300,0.012831720523536205
4,11,11300,0.006431978195905685
0,7,9900,0.0013222123961895704
1,8,9900,0.08925975114107132
2,9,9900,0.012061837129294872
3,10,9900,0.0036591547541320324
4,11,9900,0.0022936698514968157
0,7,9900,0.0012434895616024733
1,8,9900,0.032266754657030106
2,9,9900,0.016699276864528656
3,10,9900,0.004641884472221136
4,11,9900,0.002330348128452897
0,7,9800,0.0012987366644665599
1,8,9800,0.06133196875452995
2,9,9800,0.011514394544064999
3,10,9800,0.002951424103230238
4,11,9800,0.0019933865405619144
0,7,0,0.0
1,8,0,0.0
2,9,0,0.0
3,10,0,0.0
4,11,0,0.0
0,7,0,0.0
1,8,0,0.0
2,9,0,0.0
3,10,0,0.0
4,11,0,0.0
0,7,0,0.0
1,8,0,0.0
2,9,0,0.0
3,10,0,0.0
4,11,0,0.0
0,7,100,2.7532245439942926e-05
1,8,100,3.624040255090222e-05
2,9,100,4.532231105258688e-05
3,10,100,7.050063140923157e-05
4,11,100,8.430961315752938e-05
0,7,100,3.113692582701333e-05
1,8,100,3.446147093200125e-05
2,9,100,4.536153937806375e-05
3,10,100,5.39655375177972e-05
4,11,100,8.690529648447409e-05
0,7,100,2.7118670914205723e-05
1,8,100,3.0352593967108987e-05
2,9,100,4.695284951594658e-05
3,10,100,5.8023182646138594e-05
4,11,100,9.256532212020829e-05
0,7,200,3.3783162507461384e-05
1,8,200,3.880880103679374e-05
